,Unnamed: 0.1,Unnamed: 0,id,SMILES_x,SMILES_y,smiles
166,2255,2255,7434,[H]c1c([H])c([H])c(C([H])([H])S(=O)C([H])([H])c2c([H])c([H])c([H])c([H])c2[H])c([H])c1[H],[H]c1c([H])c([H])c(C([H])([H])S(=O)C([H])([H])c2c([H])c([H])c([H])c([H])c2[H])c([H])c1[H],[H]c1c([H])c([H])c(C([H])([H])S(=O)C([H])([H])c2c([H])c([H])c([H])c([H])c2[H])c([H])c1[H]
167,2267,2267,7447,[H]C(Cl)(Cl)C([H])(Cl)Cl,[H]C(Cl)(Cl)C([H])(Cl)Cl,[H]C(Cl)(Cl)C([H])(Cl)Cl
168,2269,2269,7449,[H]N([H])C([H])([H])C([H])([H])N([H])[H],[H]N([H])C([H])([H])C([H])([H])N([H])[H],[H]N([H])C([H])([H])C([H])([H])N([H])[H]
169,2281,2281,7461,[H]C(C(=O)c1c([H])c([H])c([H])c([H])c1[H])=C([H])c1c([H])c([H])c([H])c([H])c1[H],[H]C(C(=O)c1c([H])c([H])c([H])c([H])c1[H])=C([H])c1c([H])c([H])c([H])c([H])c1[H],[H]C(C(=O)c1c([H])c([H])c([H])c([H])c1[H])=C([H])c1c([H])c([H])c([H])c([H])c1[H]
171,2287,2287,7467,[H]C1=C([H])C2([H])C([H])([H])C1([H])C1([H])C(=O)OC(=O)C21[H],[H]C1=C([H])C2([H])C([H])([H])C1([H])C1([H])C(=O)OC(=O)C21[H],[H]C1=C([H])C2([H])C([H])([H])C1([H])C1([H])C(=O)OC(=O)C21[H]
172,2329,2329,7536,[H]C([H])([H])C(=O)C([H])([H])[H],[H]C([H])([H])C(=O)C([H])([H])[H],[H]C([H])([H])C(=O)C([H])([H])[H]
173,2332,2332,7540,[H]c1c([H])c([H])c(C([H])([H])C([H])([H])[H])c([H])c1[H],[H]c1c([H])c([H])c(C([H])([H])C([H])([H])[H])c([H])c1[H],[H]c1c([H])c([H])c(C([H])([H])C([H])([H])[H])c([H])c1[H]
174,2336,2336,7545,[H]OC(=O)C([H])([H])C([H])([H])C([H])([H])[H],[H]OC(=O)C([H])([H])C([H])([H])C([H])([H])[H],[H]OC(=O)C([H])([H])C([H])([H])C([H])([H])[H]
175,2337,2337,7546,[H]OC([H])([H])C([H])([H])C([H])([H])[H],[H]OC([H])([H])C([H])([H])C([H])([H])[H],[H]OC([H])([H])C([H])([H])C([H])([H])[H]
176,2338,2338,7547,[H]OC([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H],[H]OC([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H],[H]OC([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H]
177,2339,2339,7548,[H]OC([H])(C([H])([H])[H])C([H])([H])C([H])([H])[H],[H]OC([H])(C([H])([H])[H])C([H])([H])C([H])([H])[H],[H]OC([H])(C([H])([H])[H])C([H])([H])C([H])([H])[H]
178,2342,2342,7559,[H]C([H])(Cl)C([H])([H])C#N,[H]C([H])(Cl)C([H])([H])C#N,[H]C([H])(Cl)C([H])([H])C#N
179,2343,2343,7560,[H]OC([H])([H])C([H])([H])N([H])[H],[H]OC([H])([H])C([H])([H])N([H])[H],[H]OC([H])([H])C([H])([H])N([H])[H]
181,2345,2345,7563,[H]C([H])([H])C([H])(Cl)C([H])([H])C([H])([H])Cl,[H]C([H])([H])C([H])(Cl)C([H])([H])C([H])([H])Cl,[H]C([H])([H])C([H])(Cl)C([H])([H])C([H])([H])Cl
182,2346,2346,7566,[H]C1([H])C(=O)C([H])([H])C1([H])[H],[H]C1([H])C(=O)C([H])([H])C1([H])[H],[H]C1([H])C(=O)C([H])([H])C1([H])[H]
183,2347,2347,7567,[H]C#CC([H])([H])Cl,[H]C#CC([H])([H])Cl,[H]C#CC([H])([H])Cl
185,2371,2371,7596,[H]C([H])([H])OP(OC([H])([H])[H])OC([H])([H])[H],[H]C([H])([H])OP(OC([H])([H])[H])OC([H])([H])[H],[H]C([H])([H])OP(OC([H])([H])[H])OC([H])([H])[H]
188,2380,2380,7605,[H]c1nc([H])c(C(=O)OC([H])([H])C([H])([H])[H])c([H])c1[H],[H]c1nc([H])c(C(=O)OC([H])([H])C([H])([H])[H])c([H])c1[H],[H]c1nc([H])c(C(=O)OC([H])([H])C([H])([H])[H])c([H])c1[H]
189,2386,2386,7611,[H]C([H])([H])c1c(C([H])([H])[H])c(C([H])([H])[H])c(C([H])([H])[H])c(C([H])([H])[H])c1C([H])([H])[H],[H]C([H])([H])c1c(C([H])([H])[H])c(C([H])([H])[H])c(C([H])([H])[H])c(C([H])([H])[H])c1C([H])([H])[H],[H]C([H])([H])c1c(C([H])([H])[H])c(C([H])([H])[H])c(C([H])([H])[H])c(C([H])([H])[H])c1C([H])([H])[H]
194,2405,2405,7630,[H]c1c(C(=O)OC([H])([H])[H])c([H])c(C(=O)OC([H])([H])[H])c([H])c1C(=O)OC([H])([H])[H],[H]c1c(C(=O)OC([H])([H])[H])c([H])c(C(=O)OC([H])([H])[H])c([H])c1C(=O)OC([H])([H])[H],[H]c1c(C(=O)OC([H])([H])[H])c([H])c(C(=O)OC([H])([H])[H])c([H])c1C(=O)OC([H])([H])[H]
195,2406,2406,7631,[H]c1nc(N([H])[H])c([H])c([H])c1[H],[H]c1nc(N([H])[H])c([H])c([H])c1[H],[H]c1nc(N([H])[H])c([H])c([H])c1[H]
196,2412,2412,7637,[H]C([H])([H])OC([H])([H])C([H])([H])OC([H])([H])[H],[H]C([H])([H])OC([H])([H])C([H])([H])OC([H])([H])[H],[H]C([H])([H])OC([H])([H])C([H])([H])OC([H])([H])[H]
199,2431,2431,7656,[H]C(=O)c1oc([H])c([H])c1[H],[H]C(=O)c1oc([H])c([H])c1[H],[H]C(=O)c1oc([H])c([H])c1[H]
207,2451,2451,7676,[H]C(=O)C([H])(C([H])([H])[H])C([H])([H])[H],[H]C(=O)C([H])(C([H])([H])[H])C([H])([H])[H],[H]C(=O)C([H])(C([H])([H])[H])C([H])([H])[H]
208,2456,2456,7682,[H]c1c([H])c([H])c(N(C([H])([H])[H])C([H])([H])[H])c([H])c1[H],[H]c1c([H])c([H])c(N(C([H])([H])[H])C([H])([H])[H])c([H])c1[H],[H]c1c([H])c([H])c(N(C([H])([H])[H])C([H])([H])[H])c([H])c1[H]
209,2461,2461,7687,[H]c1c([H])c(C(=O)OC([H])([H])[H])c([H])c([H])c1C(=O)OC([H])([H])[H],[H]c1c([H])c(C(=O)OC([H])([H])[H])c([H])c([H])c1C(=O)OC([H])([H])[H],[H]c1c([H])c(C(=O)OC([H])([H])[H])c([H])c([H])c1C(=O)OC([H])([H])[H]
211,2465,2465,7691,[H]C([H])([H])OC(=O)C([H])([H])[H],[H]C([H])([H])OC(=O)C([H])([H])[H],[H]C([H])([H])OC(=O)C([H])([H])[H]
212,2466,2466,7692,[H]C([H])([H])C(=O)OC([H])([H])C([H])([H])[H],[H]C([H])([H])C(=O)OC([H])([H])C([H])([H])[H],[H]C([H])([H])C(=O)OC([H])([H])C([H])([H])[H]
213,2472,2472,7698,[H]c1c([H])c([H])c(C([H])([H])C(=O)OC([H])([H])C([H])([H])[H])c([H])c1[H],[H]c1c([H])c([H])c(C([H])([H])C(=O)OC([H])([H])C([H])([H])[H])c([H])c1[H],[H]c1c([H])c([H])c(C([H])([H])C(=O)OC([H])([H])C([H])([H])[H])c([H])c1[H]
219,2520,2520,7747,[H]Oc1c(C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])c([H])c(C([H])([H])[H])c([H])c1C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H],[H]Oc1c(C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])c([H])c(C([H])([H])[H])c([H])c1C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H],[H]Oc1c(C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])c([H])c(C([H])([H])[H])c([H])c1C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H]
222,2537,2537,7765,[H]C([H])([H])C(=O)C([H])(C([H])([H])[H])C([H])([H])[H],[H]C([H])([H])C(=O)C([H])(C([H])([H])[H])C([H])([H])[H],[H]C([H])([H])C(=O)C([H])(C([H])([H])[H])C([H])([H])[H]
224,2543,2543,7771,[H]c1c([H])c([H])c2c([H])c([H])c(=O)oc2c1[H],[H]c1c([H])c([H])c2c([H])c([H])c(=O)oc2c1[H],[H]c1c([H])c([H])c2c([H])c([H])c(=O)oc2c1[H]
229,2576,2576,7812,[H]C([H])([H])C(=O)C([H])([H])C([H])([H])C(=O)C([H])([H])[H],[H]C([H])([H])C(=O)C([H])([H])C([H])([H])C(=O)C([H])([H])[H],[H]C([H])([H])C(=O)C([H])([H])C([H])([H])C(=O)C([H])([H])[H]
232,2591,2591,7828,[H]C([H])([H])OC1([H])OC([H])(OC([H])([H])[H])C([H])([H])C1([H])[H],[H]C([H])([H])OC1([H])OC([H])(OC([H])([H])[H])C([H])([H])C1([H])[H],[H]C([H])([H])OC1([H])OC([H])(OC([H])([H])[H])C([H])([H])C1([H])[H]
237,2645,2645,7885,[H]C([H])([H])C([H])(C(=O)C([H])(C([H])([H])[H])C([H])([H])[H])C([H])([H])[H],[H]C([H])([H])C([H])(C(=O)C([H])(C([H])([H])[H])C([H])([H])[H])C([H])([H])[H],[H]C([H])([H])C([H])(C(=O)C([H])(C([H])([H])[H])C([H])([H])[H])C([H])([H])[H]
243,2710,2710,7954,[H]C([H])([H])N1C(=O)C([H])([H])C([H])([H])C1([H])[H],[H]C([H])([H])N1C(=O)C([H])([H])C([H])([H])C1([H])[H],[H]C([H])([H])N1C(=O)C([H])([H])C([H])([H])C1([H])[H]
244,2723,2723,7967,[H]N1C(=O)C([H])([H])N([H])C(=O)C1([H])[H],[H]N1C(=O)C([H])([H])N([H])C(=O)C1([H])[H],[H]N1C(=O)C([H])([H])N([H])C(=O)C1([H])[H]
250,2845,2845,8117,[H]C1=C2C([H])([H])N3C([H])([H])C([H])([H])C45c6c([H])c([H])c([H])c([H])c6N6C(=O)C([H])([H])C([H])(OC1([H])[H])C([H])(C2([H])C([H])([H])C34[H])C65[H],[H]C1=C2C([H])([H])N3C([H])([H])C([H])([H])C45c6c([H])c([H])c([H])c([H])c6N6C(=O)C([H])([H])C([H])(OC1([H])[H])C([H])(C2([H])C([H])([H])C34[H])C65[H],[H]C1=C2C([H])([H])N3C([H])([H])C([H])([H])C45c6c([H])c([H])c([H])c([H])c6N6C(=O)C([H])([H])C([H])(OC1([H])[H])C([H])(C2([H])C([H])([H])C34[H])C65[H]
257,2920,2920,8220,[H]OC(=O)c1c([H])c(O[H])c([H])c([H])c1O[H],[H]OC(=O)c1c([H])c(O[H])c([H])c([H])c1O[H],[H]OC(=O)c1c([H])c(O[H])c([H])c([H])c1O[H]
259,2924,2924,8224,[H]C([H])([H])C(=O)C([H])([H])C([H])([H])[H],[H]C([H])([H])C(=O)C([H])([H])C([H])([H])[H],[H]C([H])([H])C(=O)C([H])([H])C([H])([H])[H]
260,2951,2951,8256,[H]C([H])=C(c1c([H])c([H])c([H])c([H])c1[H])C([H])([H])[H],[H]C([H])=C(c1c([H])c([H])c([H])c([H])c1[H])C([H])([H])[H],[H]C([H])=C(c1c([H])c([H])c([H])c([H])c1[H])C([H])([H])[H]
261,2952,2952,8257,[H]C([H])=C1C(=O)OC(=O)C1([H])[H],[H]C([H])=C1C(=O)OC(=O)C1([H])[H],[H]C([H])=C1C(=O)OC(=O)C1([H])[H]
262,2956,2956,8263,[H]C1=C([H])C([H])([H])C([H])([H])C1([H])[H],[H]C1=C([H])C([H])([H])C([H])([H])C1([H])[H],[H]C1=C([H])C([H])([H])C([H])([H])C1([H])[H]
263,2957,2957,8264,[H]C1=C(C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])C1([H])[H],[H]C1=C(C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])C1([H])[H],[H]C1=C(C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])C1([H])[H]
264,2958,2958,8265,[H]C1=C(C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])C1([H])[H],[H]C1=C(C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])C1([H])[H],[H]C1=C(C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])C1([H])[H]
265,2959,2959,8266,[H]OC1=C(C(=O)C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])C1([H])[H],[H]OC1=C(C(=O)C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])C1([H])[H],[H]OC1=C(C(=O)C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])C1([H])[H]
268,2974,2974,8283,[H]C1=C([H])C(=O)N(C([H])([H])C([H])([H])[H])C1=O,[H]C1=C([H])C(=O)N(C([H])([H])C([H])([H])[H])C1=O,[H]C1=C([H])C(=O)N(C([H])([H])C([H])([H])[H])C1=O
269,2975,2975,8285,[H]c1c(N([H])[H])nc(C([H])([H])[H])c([H])c1[H],[H]c1c(N([H])[H])nc(C([H])([H])[H])c([H])c1[H],[H]c1c(N([H])[H])nc(C([H])([H])[H])c([H])c1[H]
270,2979,2979,8290,[H]c1c([H])c([H])c(N([H])[H])c(OC([H])([H])C([H])([H])[H])c1[H],[H]c1c([H])c([H])c(N([H])[H])c(OC([H])([H])C([H])([H])[H])c1[H],[H]c1c([H])c([H])c(N([H])[H])c(OC([H])([H])C([H])([H])[H])c1[H]
271,2980,2980,8291,[H]c1c([H])c([H])c(OC([H])([H])[H])c(OC([H])([H])[H])c1[H],[H]c1c([H])c([H])c(OC([H])([H])[H])c(OC([H])([H])[H])c1[H],[H]c1c([H])c([H])c(OC([H])([H])[H])c(OC([H])([H])[H])c1[H]
272,2981,2981,8292,[H]c1c([H])c(C(=O)OC([H])([H])C([H])([H])[H])c([H])c([N+](=O)[O-])c1[H],[H]c1c([H])c(C(=O)OC([H])([H])C([H])([H])[H])c([H])c([N+](=O)[O-])c1[H],[H]c1c([H])c(C(=O)OC([H])([H])C([H])([H])[H])c([H])c([N+](=O)[O-])c1[H]
273,2982,2982,8296,[H]c1nc([H])c(C2([H])N([H])C([H])([H])C([H])([H])C(=O)C2([H])[H])c([H])c1[H],[H]c1nc([H])c(C2([H])N([H])C([H])([H])C([H])([H])C(=O)C2([H])[H])c([H])c1[H],[H]c1nc([H])c(C2([H])N([H])C([H])([H])C([H])([H])C(=O)C2([H])[H])c([H])c1[H]
276,3003,3003,8326,[H]C([H])=C=C(C([H])([H])[H])C([H])([H])[H],[H]C([H])=C=C(C([H])([H])[H])C([H])([H])[H],[H]C([H])=C=C(C([H])([H])[H])C([H])([H])[H]
277,3004,3004,8327,[H]c1c([H])c([H])c2c(c1[H])N1C([H])([H])C([H])([H])C([H])([H])C1([H])N([H])S2(=O)=O,[H]c1c([H])c([H])c2c(c1[H])N1C([H])([H])C([H])([H])C([H])([H])C1([H])N([H])S2(=O)=O,[H]c1c([H])c([H])c2c(c1[H])N1C([H])([H])C([H])([H])C([H])([H])C1([H])N([H])S2(=O)=O
278,3005,3005,8329,[H]C([H])([H])C(=C(C([H])([H])[H])C([H])([H])[H])C([H])([H])[H],[H]C([H])([H])C(=C(C([H])([H])[H])C([H])([H])[H])C([H])([H])[H],[H]C([H])([H])C(=C(C([H])([H])[H])C([H])([H])[H])C([H])([H])[H]
280,3007,3007,8331,[H]C1([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C1([H])[H],[H]C1([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C1([H])[H],[H]C1([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C1([H])[H]
281,3009,3009,8333,[H]C1=C([H])C([H])=C([H])C([H])=C([H])C([H])=C1[H],[H]C1=C([H])C([H])=C([H])C([H])=C([H])C([H])=C1[H],[H]C1=C([H])C([H])=C([H])C([H])=C([H])C([H])=C1[H]
282,3011,3011,8335,[H]c1c([H])c([H])c(C([H])([H])C([H])([H])C(=O)C([H])([H])C([H])([H])C([H])([H])C([H])([H])c2c([H])c([H])c([H])c([H])c2[H])c([H])c1[H],[H]c1c([H])c([H])c(C([H])([H])C([H])([H])C(=O)C([H])([H])C([H])([H])C([H])([H])C([H])([H])c2c([H])c([H])c([H])c([H])c2[H])c([H])c1[H],[H]c1c([H])c([H])c(C([H])([H])C([H])([H])C(=O)C([H])([H])C([H])([H])C([H])([H])C([H])([H])c2c([H])c([H])c([H])c([H])c2[H])c([H])c1[H]
283,3014,3014,8341,[H]C([H])(Cl)C([H])([H])C([H])([H])Cl,[H]C([H])(Cl)C([H])([H])C([H])([H])Cl,[H]C([H])(Cl)C([H])([H])C([H])([H])Cl
284,3015,3015,8342,[H]C([H])([H])C([H])(Cl)Cl,[H]C([H])([H])C([H])(Cl)Cl,[H]C([H])([H])C([H])(Cl)Cl
285,3016,3016,8344,[H]C(Cl)(Cl)Cl,[H]C(Cl)(Cl)Cl,[H]C(Cl)(Cl)Cl
286,3017,3017,8347,[H]C([H])([H])C(Cl)(Cl)Cl,[H]C([H])([H])C(Cl)(Cl)Cl,[H]C([H])([H])C(Cl)(Cl)Cl
288,3031,3031,8369,[H]Oc1c([H])c([H])c([H])c2c1-c1c([H])c([H])c([N+](=O)[O-])c([H])c1C2=O,[H]Oc1c([H])c([H])c([H])c2c1-c1c([H])c([H])c([N+](=O)[O-])c([H])c1C2=O,[H]Oc1c([H])c([H])c([H])c2c1-c1c([H])c([H])c([N+](=O)[O-])c([H])c1C2=O
289,3033,3033,8371,[H]C([H])=C(Cl)Cl,[H]C([H])=C(Cl)Cl,[H]C([H])=C(Cl)Cl
290,3034,3034,8372,[H]C1=C([H])C2(Cl)C(Cl)=C(Cl)C1(Cl)C2(Cl)Cl,[H]C1=C([H])C2(Cl)C(Cl)=C(Cl)C1(Cl)C2(Cl)Cl,[H]C1=C([H])C2(Cl)C(Cl)=C(Cl)C1(Cl)C2(Cl)Cl
292,3036,3036,8376,[H]C([H])=C(C([H])([H])[H])C([H])([H])Cl,[H]C([H])=C(C([H])([H])[H])C([H])([H])Cl,[H]C([H])=C(C([H])([H])[H])C([H])([H])Cl
297,3087,3087,8440,[H]C(C(=O)OC([H])([H])C([H])([H])[H])=C([H])C([H])([H])[H],[H]C(C(=O)OC([H])([H])C([H])([H])[H])=C([H])C([H])([H])[H],[H]C(C(=O)OC([H])([H])C([H])([H])[H])=C([H])C([H])([H])[H]
299,3107,3107,8468,[H]C(Cl)=C(Cl)Cl,[H]C(Cl)=C(Cl)Cl,[H]C(Cl)=C(Cl)Cl
300,3130,3130,8512,[H]c1c([H])c([H])c2c(c1[H])C(=O)c1c([H])c([H])c([H])c([H])c1-2,[H]c1c([H])c([H])c2c(c1[H])C(=O)c1c([H])c([H])c([H])c([H])c1-2,[H]c1c([H])c([H])c2c(c1[H])C(=O)c1c([H])c([H])c([H])c([H])c1-2
301,3136,3136,8520,[H]C1=C([H])C(=O)C([H])=C([H])C1=O,[H]C1=C([H])C(=O)C([H])=C([H])C1=O,[H]C1=C([H])C(=O)C([H])=C([H])C1=O
302,3140,3140,8524,[H]C([H])([H])C1=C(C([H])([H])[H])C(=O)C(C([H])([H])[H])=C(C([H])([H])[H])C1=O,[H]C([H])([H])C1=C(C([H])([H])[H])C(=O)C(C([H])([H])[H])=C(C([H])([H])[H])C1=O,[H]C([H])([H])C1=C(C([H])([H])[H])C(=O)C(C([H])([H])[H])=C(C([H])([H])[H])C1=O
303,3142,3142,8526,[H]C1=C(C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])C(=O)C(C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])=C([H])C1=O,[H]C1=C(C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])C(=O)C(C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])=C([H])C1=O,[H]C1=C(C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])C(=O)C(C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])=C([H])C1=O
304,3153,3153,8538,[H]Oc1c([H])c([H])c([H])c(Cl)c1[H],[H]Oc1c([H])c([H])c([H])c(Cl)c1[H],[H]Oc1c([H])c([H])c([H])c(Cl)c1[H]
305,3155,3155,8540,[H]C(=O)c1c([H])c([H])c([H])c([H])c1[N+](=O)[O-],[H]C(=O)c1c([H])c([H])c([H])c([H])c1[N+](=O)[O-],[H]C(=O)c1c([H])c([H])c([H])c([H])c1[N+](=O)[O-]
306,3164,3164,8557,[H]Oc1c([H])c([H])c(Cl)c([H])c1Cl,[H]Oc1c([H])c([H])c(Cl)c([H])c1Cl,[H]Oc1c([H])c([H])c(Cl)c([H])c1Cl
307,3165,3165,8558,[H]Oc1c([H])c(Cl)c([H])c([H])c1Cl,[H]Oc1c([H])c(Cl)c([H])c([H])c1Cl,[H]Oc1c([H])c(Cl)c([H])c([H])c1Cl
308,3170,3170,8564,[H]Oc1c([H])c(Cl)c(Cl)c([H])c1Cl,[H]Oc1c([H])c(Cl)c(Cl)c([H])c1Cl,[H]Oc1c([H])c(Cl)c(Cl)c([H])c1Cl
309,3176,3176,8570,[H]c1c([H])c([H])c2c(Cl)c([H])c([H])c([H])c2c1[H],[H]c1c([H])c([H])c2c(Cl)c([H])c([H])c([H])c2c1[H],[H]c1c([H])c([H])c2c(Cl)c([H])c([H])c([H])c2c1[H]
310,3177,3177,8573,[H]Oc1c([H])c([H])c([H])c2c([H])c([H])c([H])c([H])c12,[H]Oc1c([H])c([H])c([H])c2c([H])c([H])c([H])c([H])c12,[H]Oc1c([H])c([H])c([H])c2c([H])c([H])c([H])c([H])c12
313,3184,3184,8580,[H]C(=O)c1c([H])c([H])c([H])c2c([H])c([H])c([H])c([H])c12,[H]C(=O)c1c([H])c([H])c([H])c2c([H])c([H])c([H])c([H])c12,[H]C(=O)c1c([H])c([H])c([H])c2c([H])c([H])c([H])c([H])c12
314,3185,3185,8581,[H]c1c([H])c([H])c2c(C#N)c([H])c([H])c([H])c2c1[H],[H]c1c([H])c([H])c2c(C#N)c([H])c([H])c([H])c2c1[H],[H]c1c([H])c([H])c2c(C#N)c([H])c([H])c([H])c2c1[H]
315,3186,3186,8583,[H]c1c([H])c([H])c2c(F)c([H])c([H])c([H])c2c1[H],[H]c1c([H])c([H])c2c(F)c([H])c([H])c([H])c2c1[H],[H]c1c([H])c([H])c2c(F)c([H])c([H])c([H])c2c1[H]
316,3188,3188,8587,[H]Oc1c([H])c([H])c2c([H])c([H])c([H])c([H])c2c1[H],[H]Oc1c([H])c([H])c2c([H])c([H])c([H])c([H])c2c1[H],[H]Oc1c([H])c([H])c2c([H])c([H])c([H])c([H])c2c1[H]
319,3199,3199,8604,[H]C1([H])SC1([H])[H],[H]C1([H])SC1([H])[H],[H]C1([H])SC1([H])[H]
320,3203,3203,8608,[H]C1([H])OC([H])([H])C1([H])[H],[H]C1([H])OC([H])([H])C1([H])[H],[H]C1([H])OC([H])([H])C1([H])[H]
321,3206,3206,8613,[H]C1([H])OC([H])([H])C([H])([H])C1([H])[H],[H]C1([H])OC([H])([H])C([H])([H])C1([H])[H],[H]C1([H])OC([H])([H])C([H])([H])C1([H])[H]
322,3207,3207,8614,[H]C1([H])SC([H])([H])C([H])([H])C1([H])[H],[H]C1([H])SC([H])([H])C([H])([H])C1([H])[H],[H]C1([H])SC([H])([H])C([H])([H])C1([H])[H]
323,3208,3208,8615,[H]C1([H])OC([H])([H])C([H])([H])O1,[H]C1([H])OC([H])([H])C([H])([H])O1,[H]C1([H])OC([H])([H])C([H])([H])O1
324,3218,3218,8628,[H]C1([H])OC([H])([H])C([H])([H])OC1([H])[H],[H]C1([H])OC([H])([H])C([H])([H])OC1([H])[H],[H]C1([H])OC([H])([H])C([H])([H])OC1([H])[H]
325,3219,3219,8629,[H]C1([H])SC([H])([H])C([H])([H])SC1([H])[H],[H]C1([H])SC([H])([H])C([H])([H])SC1([H])[H],[H]C1([H])SC([H])([H])C([H])([H])SC1([H])[H]
326,3319,3319,8734,[H]C1([H])OC(=O)C([H])([H])C([H])([H])C1([H])[H],[H]C1([H])OC(=O)C([H])([H])C([H])([H])C1([H])[H],[H]C1([H])OC(=O)C([H])([H])C([H])([H])C1([H])[H]
327,3323,3323,8738,[H]c1c([H])c([H])n([H])c(=O)c1[H],[H]c1c([H])c([H])n([H])c(=O)c1[H],[H]c1c([H])c([H])n([H])c(=O)c1[H]
335,3431,3431,8852,[H]c1c([H])c([H])c(C(=O)OC2([H])C([H])([H])C3([H])N(C([H])([H])[H])C([H])(C([H])([H])C3([H])[H])C2([H])C(=O)OC([H])([H])[H])c([H])c1[H],[H]c1c([H])c([H])c(C(=O)OC2([H])C([H])([H])C3([H])N(C([H])([H])[H])C([H])(C([H])([H])C3([H])[H])C2([H])C(=O)OC([H])([H])[H])c([H])c1[H],[H]c1c([H])c([H])c(C(=O)OC2([H])C([H])([H])C3([H])N(C([H])([H])[H])C([H])(C([H])([H])C3([H])[H])C2([H])C(=O)OC([H])([H])[H])c([H])c1[H]
337,3443,3443,8869,[H]OC1=C(O[H])C([H])(C([H])(O[H])C([H])([H])O[H])OC1=O,[H]OC1=C(O[H])C([H])(C([H])(O[H])C([H])([H])O[H])OC1=O,[H]OC1=C(O[H])C([H])(C([H])(O[H])C([H])([H])O[H])OC1=O
344,3651,3651,9085,[H]C(=C([H])c1c([H])c([H])c([H])c([H])c1[H])c1c([H])c([H])c([H])c([H])c1[H],[H]C(=C([H])c1c([H])c([H])c([H])c([H])c1[H])c1c([H])c([H])c([H])c([H])c1[H],[H]C(=C([H])c1c([H])c([H])c([H])c([H])c1[H])c1c([H])c([H])c([H])c([H])c1[H]
348,3680,3680,9133,[H]OC([H])([H])C([H])(C([H])([H])[H])C([H])([H])[H],[H]OC([H])([H])C([H])(C([H])([H])[H])C([H])([H])[H],[H]OC([H])([H])C([H])(C([H])([H])[H])C([H])([H])[H]
352,3697,3697,9153,[H]OC([H])([H])C#CC([H])([H])[H],[H]OC([H])([H])C#CC([H])([H])[H],[H]OC([H])([H])C#CC([H])([H])[H]
355,3712,3712,9171,[H]C([H])([H])SC([H])([H])[H],[H]C([H])([H])SC([H])([H])[H],[H]C([H])([H])SC([H])([H])[H]
356,3714,3714,9173,[H]C([H])([H])C([H])([H])SC([H])([H])C([H])([H])[H],[H]C([H])([H])C([H])([H])SC([H])([H])C([H])([H])[H],[H]C([H])([H])C([H])([H])SC([H])([H])C([H])([H])[H]
358,3719,3719,9178,[H]C([H])([H])OC([H])(C([H])([H])[H])C([H])([H])[H],[H]C([H])([H])OC([H])(C([H])([H])[H])C([H])([H])[H],[H]C([H])([H])OC([H])(C([H])([H])[H])C([H])([H])[H]
359,3725,3725,9184,[H]C([H])([H])OC(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H],[H]C([H])([H])OC(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H],[H]C([H])([H])OC(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H]
360,3730,3730,9190,[H]C([H])([H])OC([H])([H])C([H])([H])OC([H])([H])C([H])([H])OC([H])([H])[H],[H]C([H])([H])OC([H])([H])C([H])([H])OC([H])([H])C([H])([H])OC([H])([H])[H],[H]C([H])([H])OC([H])([H])C([H])([H])OC([H])([H])C([H])([H])OC([H])([H])[H]
361,3735,3735,9196,[H]C([H])([H])SSC([H])([H])[H],[H]C([H])([H])SSC([H])([H])[H],[H]C([H])([H])SSC([H])([H])[H]
