,Unnamed: 0,id,SMILES_x,SMILES_y,smiles
20617,20617,24462,,[H]C1=C([H])C2([H])C([H])([H])C1([H])C1([H])C([H])(OC(=O)C([H])([H])[H])C([H])([H])S(=O)(=O)C21[H],[H]C1=C([H])C2([H])C([H])([H])C1([H])C1([H])C([H])(OC(=O)C([H])([H])[H])C([H])([H])S(=O)(=O)C21[H]
20618,20618,24464,,[H]c1c([H])c([H])c2c3c([H])c(C#N)n4c(c-3nc2c1[H])C(C([H])([H])C([H])([H])[H])(C([H])([H])C([H])(Cl)C(=O)OC([H])([H])[H])C([H])([H])C([H])([H])C4([H])[H],[H]c1c([H])c([H])c2c3c([H])c(C#N)n4c(c-3nc2c1[H])C(C([H])([H])C([H])([H])[H])(C([H])([H])C([H])(Cl)C(=O)OC([H])([H])[H])C([H])([H])C([H])([H])C4([H])[H]
20619,20619,24470,,[H]C(c1c(F)c(F)c(F)c(F)c1F)(c1c(F)c(F)c(F)c(F)c1F)c1c(F)c(F)c(F)c(F)c1F,[H]C(c1c(F)c(F)c(F)c(F)c1F)(c1c(F)c(F)c(F)c(F)c1F)c1c(F)c(F)c(F)c(F)c1F
20620,20620,24476,,[H]OC1(C([H])=C([H])C(=C([H])C([H])=O)C([H])([H])[H])C(C([H])([H])[H])=C([H])C(=O)C([H])([H])C1(C([H])([H])[H])C([H])([H])[H],[H]OC1(C([H])=C([H])C(=C([H])C([H])=O)C([H])([H])[H])C(C([H])([H])[H])=C([H])C(=O)C([H])([H])C1(C([H])([H])[H])C([H])([H])[H]
20621,20621,24479,,[H]OC(=O)C([H])=C([H])[N+](=Nc1c([H])c([H])c(O[H])c([H])c1C([H])([H])[H])c1nc([H])nc2nc([H])n([H])c12,[H]OC(=O)C([H])=C([H])[N+](=Nc1c([H])c([H])c(O[H])c([H])c1C([H])([H])[H])c1nc([H])nc2nc([H])n([H])c12
20622,20622,24491,,[H]C1=C([H])C(=C([H])C(=O)C([H])([H])[H])N(C([H])([H])[H])C([H])=C1[N+](=O)[O-],[H]C1=C([H])C(=C([H])C(=O)C([H])([H])[H])N(C([H])([H])[H])C([H])=C1[N+](=O)[O-]
20623,20623,24492,,[H]c1c(C(=O)OC([H])([H])[H])c([H])c2nc3c(=O)n([H])c(=O)nc-3n(C([H])([H])C([H])([H])C([H])([H])[H])c2c1[H],[H]c1c(C(=O)OC([H])([H])[H])c([H])c2nc3c(=O)n([H])c(=O)nc-3n(C([H])([H])C([H])([H])C([H])([H])[H])c2c1[H]
20624,20624,24500,,[H]ON1C(=O)N(C([H])([H])[H])C(C([H])([H])[H])(C([H])([H])[H])C1([H])O[H],[H]ON1C(=O)N(C([H])([H])[H])C(C([H])([H])[H])(C([H])([H])[H])C1([H])O[H]
20625,20625,24505,,[H]ON=C1C([H])=C(Cl)C(=O)C(C([H])([H])[H])=C1[H],[H]ON=C1C([H])=C(Cl)C(=O)C(C([H])([H])[H])=C1[H]
20626,20626,24525,,[H]C([H])([H])C(=O)C([H])(C([H])([H])[H])C(C#N)(C#N)C([H])(C#N)C#N,[H]C([H])([H])C(=O)C([H])(C([H])([H])[H])C(C#N)(C#N)C([H])(C#N)C#N
20627,20627,24530,,[H]C([H])([H])OC(=O)ON=C(C(=O)OC([H])([H])[H])C([H])([H])C(=O)OC([H])([H])[H],[H]C([H])([H])OC(=O)ON=C(C(=O)OC([H])([H])[H])C([H])([H])C(=O)OC([H])([H])[H]
20628,20628,24533,,[H]Oc1nc([H])c([H])c([H])c1C([H])([H])[H],[H]Oc1nc([H])c([H])c([H])c1C([H])([H])[H]
20629,20629,24542,,[H]C1=C(F)C(F)(F)C(F)(F)c2c(F)c(F)c(F)c(F)c21,[H]C1=C(F)C(F)(F)C(F)(F)c2c(F)c(F)c(F)c(F)c21
20630,20630,24544,,[H]C1=C(Cl)C(=O)C(Cl)=C([H])C1=NCl,[H]C1=C(Cl)C(=O)C(Cl)=C([H])C1=NCl
20631,20631,24559,,[H]ON=C1C([H])=C([N+](=O)[O-])C([H])([H])S1(=O)=O,[H]ON=C1C([H])=C([N+](=O)[O-])C([H])([H])S1(=O)=O
20633,20633,24567,,[H]c1c([N+](=O)[O-])c([H])c2c([H])onc2c1[H],[H]c1c([N+](=O)[O-])c([H])c2c([H])onc2c1[H]
20634,20634,24587,,[H]OC1([H])C([H])(N([H])C(=O)N([H])C([H])=C(C(=O)C([H])([H])[H])C(=O)C([H])([H])[H])OC([H])([H])C2([H])OC([H])(OC([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])OC21[H],[H]OC1([H])C([H])(N([H])C(=O)N([H])C([H])=C(C(=O)C([H])([H])[H])C(=O)C([H])([H])[H])OC([H])([H])C2([H])OC([H])(OC([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])OC21[H]
20635,20635,24592,,[H]c1c(Cl)c([H])c2c(c1Cl)N=C(C([H])([H])[H])C([H])([H])C(=O)N2[H],[H]c1c(Cl)c([H])c2c(c1Cl)N=C(C([H])([H])[H])C([H])([H])C(=O)N2[H]
20636,20636,24599,,[H]C1=C([H])C([H])=C([H])N2C1=Nc1c([H])c([H])c([H])c([H])[n+]1C2([H])[H],[H]C1=C([H])C([H])=C([H])N2C1=Nc1c([H])c([H])c([H])c([H])[n+]1C2([H])[H]
20637,20637,24600,,[H]OC(C(=O)OC([H])([H])C([H])([H])[H])=C1C(=O)C([H])=C([H])C1([H])[H],[H]OC(C(=O)OC([H])([H])C([H])([H])[H])=C1C(=O)C([H])=C([H])C1([H])[H]
20638,20638,24601,,[H]c1c(C([H])([H])[H])c(N([H])[H])c2c(C(=O)OC([H])([H])C([H])([H])[H])c(C([H])([H])[H])n(C([H])([H])[H])c2c1[H],[H]c1c(C([H])([H])[H])c(N([H])[H])c2c(C(=O)OC([H])([H])C([H])([H])[H])c(C([H])([H])[H])n(C([H])([H])[H])c2c1[H]
20639,20639,24610,,[H]C([H])([H])C(Cl)(Cl)C([H])([H])C(Cl)(Cl)C([H])([H])C(Cl)(Cl)Cl,[H]C([H])([H])C(Cl)(Cl)C([H])([H])C(Cl)(Cl)C([H])([H])C(Cl)(Cl)Cl
20640,20640,24614,,[H]C([H])([H])C(F)(F)C(F)(F)C(F)(F)Cl,[H]C([H])([H])C(F)(F)C(F)(F)C(F)(F)Cl
20641,20641,24617,,[H]OC([H])([H])C1([H])OC2([H])n3c(nc(=O)c([H])c3[H])OC2([H])C1([H])N([H])[H],[H]OC([H])([H])C1([H])OC2([H])n3c(nc(=O)c([H])c3[H])OC2([H])C1([H])N([H])[H]
20642,20642,24620,,[H]Oc1c([H])c([H])c([H])c2nc(-c3oc([H])c([H])c3[H])c(=O)n([H])c12,[H]Oc1c([H])c([H])c([H])c2nc(-c3oc([H])c([H])c3[H])c(=O)n([H])c12
20643,20643,24625,,[H]C(=O)c1c([H])n([H])c2c(=O)n([H])c([H])nc12,[H]C(=O)c1c([H])n([H])c2c(=O)n([H])c([H])nc12
20644,20644,24627,,[H]C1=C([H])C(=NOC(=O)C([H])([H])[H])C([H])=C(F)C1=O,[H]C1=C([H])C(=NOC(=O)C([H])([H])[H])C([H])=C(F)C1=O
20645,20645,24628,,[H]c1nc2c([H])c([H])c([N+](=O)[O-])c([H])c2nc1-c1c([H])oc([H])c1[H],[H]c1nc2c([H])c([H])c([N+](=O)[O-])c([H])c2nc1-c1c([H])oc([H])c1[H]
20646,20646,24629,,[H]c1c(C(=O)OC([H])([H])[H])c([H])c2nc3c(=O)n(C([H])([H])C(=O)OC([H])([H])C([H])([H])[H])c(=O)nc-3n(C([H])([H])C([H])([H])C([H])([H])[H])c2c1[H],[H]c1c(C(=O)OC([H])([H])[H])c([H])c2nc3c(=O)n(C([H])([H])C(=O)OC([H])([H])C([H])([H])[H])c(=O)nc-3n(C([H])([H])C([H])([H])C([H])([H])[H])c2c1[H]
20647,20647,24636,,[H]c1nc2c(c(SC([H])([H])[H])nc(=S)n2C([H])([H])[H])n1C([H])([H])[H],[H]c1nc2c(c(SC([H])([H])[H])nc(=S)n2C([H])([H])[H])n1C([H])([H])[H]
20648,20648,24640,,[H]C([H])([H])N([N+](=O)[O-])C([H])([H])C([H])([H])[H],[H]C([H])([H])N([N+](=O)[O-])C([H])([H])C([H])([H])[H]
20649,20649,24652,,[H]C([H])([H])C([H])([H])C([H])([H])C1([H])C([H])([H])C([H])([H])C2([H])C([H])(C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])C2([H])[N+]1([H])[H],[H]C([H])([H])C([H])([H])C([H])([H])C1([H])C([H])([H])C([H])([H])C2([H])C([H])(C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])C2([H])[N+]1([H])[H]
20650,20650,24655,,[H]C(=NN1C(=O)C([H])(C([H])([H])C([H])([H])[H])N(C([H])([H])[H])C1([H])C([H])([H])[H])C([H])([H])[H],[H]C(=NN1C(=O)C([H])(C([H])([H])C([H])([H])[H])N(C([H])([H])[H])C1([H])C([H])([H])[H])C([H])([H])[H]
20651,20651,24671,,[H]c1nc(OC([H])([H])[H])c2c(n1)S(=O)C([H])([H])C(=O)N2[H],[H]c1nc(OC([H])([H])[H])c2c(n1)S(=O)C([H])([H])C(=O)N2[H]
20652,20652,24675,,[H]OC(=O)C1([H])C([H])(C(=O)OC([H])([H])[H])C2([H])C([H])([H])C1([H])C1([H])OC(C([H])([H])[H])(C([H])([H])[H])OC12[H],[H]OC(=O)C1([H])C([H])(C(=O)OC([H])([H])[H])C2([H])C([H])([H])C1([H])C1([H])OC(C([H])([H])[H])(C([H])([H])[H])OC12[H]
20653,20653,24681,,[H]OC([H])(C([H])([H])OC([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])C([H])([H])n1c([H])c([H])c([H])c([H])c1=[N+]([H])[H],[H]OC([H])(C([H])([H])OC([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])C([H])([H])n1c([H])c([H])c([H])c([H])c1=[N+]([H])[H]
20654,20654,24682,,[H]C([H])(OC(=O)C([H])([H])[H])OC([H])([H])C([H])([H])N([N+](=O)[O-])C([H])([H])OC(=O)C([H])([H])[H],[H]C([H])(OC(=O)C([H])([H])[H])OC([H])([H])C([H])([H])N([N+](=O)[O-])C([H])([H])OC(=O)C([H])([H])[H]
20655,20655,24683,,[H]C(=C(Cl)Cl)C1([H])C(C#N)(C#N)C1(C#N)C(=O)OC([H])([H])C([H])([H])[H],[H]C(=C(Cl)Cl)C1([H])C(C#N)(C#N)C1(C#N)C(=O)OC([H])([H])C([H])([H])[H]
20656,20656,24688,,[H]C(C(=O)ON=C(C(F)(F)F)C(F)(F)F)(C(F)(F)F)S(=O)(=O)F,[H]C(C(=O)ON=C(C(F)(F)F)C(F)(F)F)(C(F)(F)F)S(=O)(=O)F
20657,20657,24694,,[H]OC(=O)C([H])=C([H])c1c([H])nc(C([H])([H])[H])c(O[H])c1C([H])=O,[H]OC(=O)C([H])=C([H])c1c([H])nc(C([H])([H])[H])c(O[H])c1C([H])=O
20658,20658,24698,,[H]c1c([H])c2c3c(c([H])c([H])c([H])c3c1[H])S(=O)(=O)C([H])([H])C([H])([H])C([H])([H])S2=O,[H]c1c([H])c2c3c(c([H])c([H])c([H])c3c1[H])S(=O)(=O)C([H])([H])C([H])([H])C([H])([H])S2=O
20659,20659,24703,,[H]c1c([H])c2c3nc(C([H])([H])[H])sc3c([H])c([H])c2c2sc(C([H])([H])[H])nc12,[H]c1c([H])c2c3nc(C([H])([H])[H])sc3c([H])c([H])c2c2sc(C([H])([H])[H])nc12
20660,20660,24705,,[H]c1c([H])c2c(c([H])c1OC([H])([H])[H])OC([H])([H])C1([H])c3c([H])c([H])c(OC([H])([H])[H])c([H])c3OC21[H],[H]c1c([H])c2c(c([H])c1OC([H])([H])[H])OC([H])([H])C1([H])c3c([H])c([H])c(OC([H])([H])[H])c([H])c3OC21[H]
20661,20661,24706,,[H]C([H])([H])C1=NOC2([H])C3([H])OC([H])(C(=O)C3([H])[H])C12[H],[H]C([H])([H])C1=NOC2([H])C3([H])OC([H])(C(=O)C3([H])[H])C12[H]
20662,20662,24711,,[H]C([H])([H])C(=O)C([H])([H])C([H])([H])n1nc([N+](=O)[O-])nc1N([N+](=O)[O-])C([H])([H])[H],[H]C([H])([H])C(=O)C([H])([H])C([H])([H])n1nc([N+](=O)[O-])nc1N([N+](=O)[O-])C([H])([H])[H]
20663,20663,24717,,[H]OC([H])([H])C([H])(N1C([H])([H])C1([H])C(=O)OC([H])([H])[H])C([H])([H])C([H])([H])[H],[H]OC([H])([H])C([H])(N1C([H])([H])C1([H])C(=O)OC([H])([H])[H])C([H])([H])C([H])([H])[H]
20664,20664,24718,,[H]c1c(F)c(F)c(C([H])(C#N)c2c(F)c(F)c(F)c(F)c2F)c(F)c1F,[H]c1c(F)c(F)c(C([H])(C#N)c2c(F)c(F)c(F)c(F)c2F)c(F)c1F
20665,20665,24720,,[H]C1=C([H])C(=NOC(=O)C([H])([H])[H])C([H])=C([N+](=O)[O-])C1=O,[H]C1=C([H])C(=NOC(=O)C([H])([H])[H])C([H])=C([N+](=O)[O-])C1=O
20666,20666,24726,,[H]C([H])([H])OS(=O)(=O)OC([H])(C(F)(F)F)C(F)(F)F,[H]C([H])([H])OS(=O)(=O)OC([H])(C(F)(F)F)C(F)(F)F
20667,20667,24738,,[H]OC([H])([H])C1=C([H])C2([H])N(C1([H])[H])C([H])([H])C([H])([H])C2([H])[H],[H]OC([H])([H])C1=C([H])C2([H])N(C1([H])[H])C([H])([H])C([H])([H])C2([H])[H]
20668,20668,24743,,[H]C1=C(C([H])([H])[H])C([H])([H])C([H])([H])C2([H])C([H])(C([H])([H])C([H])([H])C([H])=C=C([H])[H])C(=O)OC([H])([H])C2([H])C(=C([H])[H])C([H])([H])C1([H])[H],[H]C1=C(C([H])([H])[H])C([H])([H])C([H])([H])C2([H])C([H])(C([H])([H])C([H])([H])C([H])=C=C([H])[H])C(=O)OC([H])([H])C2([H])C(=C([H])[H])C([H])([H])C1([H])[H]
20669,20669,24749,,[H]OC([H])(C(=C([H])[H])C([H])([H])[H])C([H])([H])C([H])(OC(=O)C([H])([H])[H])C([H])(C([H])([H])[H])C1([H])C([H])([H])C([H])(O[H])C(=C([H])[H])C2([H])C([H])([H])C([H])=C(C([H])([H])[H])C2([H])C1([H])O[H],[H]OC([H])(C(=C([H])[H])C([H])([H])[H])C([H])([H])C([H])(OC(=O)C([H])([H])[H])C([H])(C([H])([H])[H])C1([H])C([H])([H])C([H])(O[H])C(=C([H])[H])C2([H])C([H])([H])C([H])=C(C([H])([H])[H])C2([H])C1([H])O[H]
20670,20670,24756,,[H]C([H])=C(C([H])([H])[H])C([H])(C(=O)OC([H])([H])[H])N([H])n1c(C([H])([H])C([H])([H])[H])nc2c([H])c([H])c([H])c([H])c2c1=O,[H]C([H])=C(C([H])([H])[H])C([H])(C(=O)OC([H])([H])[H])N([H])n1c(C([H])([H])C([H])([H])[H])nc2c([H])c([H])c([H])c([H])c2c1=O
20671,20671,24767,,[H]C([H])=C1C(=O)OC2([H])C([H])([H])C(C([H])=C([H])[H])(C([H])([H])[H])C([H])(C(=C([H])[H])C([H])([H])[H])C([H])([H])C12[H],[H]C([H])=C1C(=O)OC2([H])C([H])([H])C(C([H])=C([H])[H])(C([H])([H])[H])C([H])(C(=C([H])[H])C([H])([H])[H])C([H])([H])C12[H]
20672,20672,24768,,[H]c1c([H])c2n(c1[H])C([H])([H])C1([H])ON(C([H])([H])C([H])([H])C(=O)C([H])([H])[H])C2([H])C1([H])[H],[H]c1c([H])c2n(c1[H])C([H])([H])C1([H])ON(C([H])([H])C([H])([H])C(=O)C([H])([H])[H])C2([H])C1([H])[H]
20673,20673,24776,,[H]OC1(C([H])([H])[H])C([H])([H])C2([H])OC(=O)C([H])(C([H])([H])[H])C2([H])C([H])(OC(=O)C([H])([H])[H])C2=C(C([H])([H])[H])C(=O)C([H])([H])C21[H],[H]OC1(C([H])([H])[H])C([H])([H])C2([H])OC(=O)C([H])(C([H])([H])[H])C2([H])C([H])(OC(=O)C([H])([H])[H])C2=C(C([H])([H])[H])C(=O)C([H])([H])C21[H]
20674,20674,24794,,[H]OC(=O)C1([H])C([H])([H])C1(C(=O)O[H])C(=O)O[H],[H]OC(=O)C1([H])C([H])([H])C1(C(=O)O[H])C(=O)O[H]
20675,20675,24807,,[H]OC(=O)C([H])([H])C([H])([H])c1c(N([H])[H])c(C([H])([H])C([H])([H])C(=O)O[H])n([H])c1[H],[H]OC(=O)C([H])([H])C([H])([H])c1c(N([H])[H])c(C([H])([H])C([H])([H])C(=O)O[H])n([H])c1[H]
20676,20676,24813,,[H]Oc1c2c(c(OC(=O)C([H])([H])[H])c(OC([H])([H])[H])c1C([H])([H])[H])C1([H])N(C([H])([H])[H])C([H])(C2=O)C(=O)N(C([H])([H])[H])C1([H])[H],[H]Oc1c2c(c(OC(=O)C([H])([H])[H])c(OC([H])([H])[H])c1C([H])([H])[H])C1([H])N(C([H])([H])[H])C([H])(C2=O)C(=O)N(C([H])([H])[H])C1([H])[H]
20677,20677,24815,,[H]C1=C([H])C2([H])C([H])([H])C1([H])N(S(=O)(=O)C([H])([H])[H])C2(C(F)(F)F)C(F)(F)F,[H]C1=C([H])C2([H])C([H])([H])C1([H])N(S(=O)(=O)C([H])([H])[H])C2(C(F)(F)F)C(F)(F)F
20678,20678,24826,,[H]C1(Cl)OC(Cl)(Cl)C2([H])C3(Cl)C(Cl)=C(Cl)C(Cl)(C3(Cl)Cl)C12[H],[H]C1(Cl)OC(Cl)(Cl)C2([H])C3(Cl)C(Cl)=C(Cl)C(Cl)(C3(Cl)Cl)C12[H]
20679,20679,24828,,[H]C([H])=C([H])C1([H])C([H])(C(=O)OC([H])([H])[H])C2([H])C([H])([H])C1([H])C1([H])OC(C([H])([H])[H])(C([H])([H])[H])OC12[H],[H]C([H])=C([H])C1([H])C([H])(C(=O)OC([H])([H])[H])C2([H])C([H])([H])C1([H])C1([H])OC(C([H])([H])[H])(C([H])([H])[H])OC12[H]
20680,20680,24833,,[H]C([H])=C([H])C1(C([H])([H])[H])C([H])([H])C([H])([H])C2([H])C([H])(c3c([H])n([H])c4c([H])c([H])c([H])c(c34)C2(C([H])([H])[H])C([H])([H])[H])C1([H])[N+]#[C-],[H]C([H])=C([H])C1(C([H])([H])[H])C([H])([H])C([H])([H])C2([H])C([H])(c3c([H])n([H])c4c([H])c([H])c([H])c(c34)C2(C([H])([H])[H])C([H])([H])[H])C1([H])[N+]#[C-]
20681,20681,24836,,[H]c1nc2c([H])c(C([H])([H])[H])nnc2c([H])c1[H],[H]c1nc2c([H])c(C([H])([H])[H])nnc2c([H])c1[H]
20682,20682,24839,,[H]C(=NN(C(=S)N([H])C([H])([H])[H])C([H])([H])[H])C([H])([H])[H],[H]C(=NN(C(=S)N([H])C([H])([H])[H])C([H])([H])[H])C([H])([H])[H]
20683,20683,24845,,[H]N(C(=O)C([H])([H])C1([H])C(C(=O)OC([H])([H])[H])=[N+]([O-])OC1([H])C(=O)OC([H])([H])[H])C([H])([H])[H],[H]N(C(=O)C([H])([H])C1([H])C(C(=O)OC([H])([H])[H])=[N+]([O-])OC1([H])C(=O)OC([H])([H])[H])C([H])([H])[H]
20684,20684,24850,,[H]c1oc(-c2nc3c([H])c([H])c([H])c([H])c3n([H])c2=O)c([H])c1[H],[H]c1oc(-c2nc3c([H])c([H])c([H])c([H])c3n([H])c2=O)c([H])c1[H]
20685,20685,24854,,[H]C([H])([H])C([H])([H])C([H])([H])OC1([H])C([H])([H])C1(Cl)Cl,[H]C([H])([H])C([H])([H])C([H])([H])OC1([H])C([H])([H])C1(Cl)Cl
20686,20686,24855,,[H]C([H])([H])OC(=O)C(ON1N=NC([H])([H])C1(C(F)(F)F)C(F)(F)F)(C(=O)OC([H])([H])[H])C([H])([H])[H],[H]C([H])([H])OC(=O)C(ON1N=NC([H])([H])C1(C(F)(F)F)C(F)(F)F)(C(=O)OC([H])([H])[H])C([H])([H])[H]
20687,20687,24857,,[H]C(=C(C(=O)OC([H])([H])C([H])([H])[H])C(=O)OC([H])([H])C([H])([H])[H])N([H])c1nc([H])c2c(c1[H])C([H])([H])C([H])([H])C([H])([H])C2([H])[H],[H]C(=C(C(=O)OC([H])([H])C([H])([H])[H])C(=O)OC([H])([H])C([H])([H])[H])N([H])c1nc([H])c2c(c1[H])C([H])([H])C([H])([H])C([H])([H])C2([H])[H]
20688,20688,24870,,[H]OC([H])([H])C1(O[H])C([H])(O[H])C23C([H])([H])C([H])([H])C1([H])C([H])([H])C2([H])C12C([H])([H])C([H])([H])C([H])([H])C4(C([H])([H])[H])C([H])([H])N(C([H])([H])[H])C1([H])C3([H])C([H])([H])C42[H],[H]OC([H])([H])C1(O[H])C([H])(O[H])C23C([H])([H])C([H])([H])C1([H])C([H])([H])C2([H])C12C([H])([H])C([H])([H])C([H])([H])C4(C([H])([H])[H])C([H])([H])N(C([H])([H])[H])C1([H])C3([H])C([H])([H])C42[H]
20689,20689,24879,,[H]OC1([H])C([H])([H])OC2([H])C1([H])OC([H])([H])C2([H])N([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H],[H]OC1([H])C([H])([H])OC2([H])C1([H])OC([H])([H])C2([H])N([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H]
20690,20690,24882,,[H]c1oc(-c2nc(N([H])[H])sc2[H])c([H])c1[H],[H]c1oc(-c2nc(N([H])[H])sc2[H])c([H])c1[H]
20691,20691,24889,,[H]C(=NN1C(=O)C([H])(C([H])([H])[H])N(C([H])([H])[H])C1([H])C([H])([H])[H])C([H])([H])[H],[H]C(=NN1C(=O)C([H])(C([H])([H])[H])N(C([H])([H])[H])C1([H])C([H])([H])[H])C([H])([H])[H]
20692,20692,24896,,[H]c1c([H])c([H])c2c([H])onc2c1[N+](=O)[O-],[H]c1c([H])c([H])c2c([H])onc2c1[N+](=O)[O-]
20693,20693,24897,,[H]C(c1c(F)c(F)c(F)c(F)c1F)(c1c(F)c(F)c(F)c(F)c1F)c1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl,[H]C(c1c(F)c(F)c(F)c(F)c1F)(c1c(F)c(F)c(F)c(F)c1F)c1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl
20694,20694,24899,,[H]c1c(C([H])([H])[H])nn(C([H])([H])C([H])([H])[H])c1N([H])[H],[H]c1c(C([H])([H])[H])nn(C([H])([H])C([H])([H])[H])c1N([H])[H]
20695,20695,24906,,[H]C1=C([H])S(=O)(=O)C([H])([H])C1=O,[H]C1=C([H])S(=O)(=O)C([H])([H])C1=O
20696,20696,24911,,[H]C([H])([H])C1=NOC2([H])C3([H])OC([H])(C([H])([H])C3=O)C12[H],[H]C([H])([H])C1=NOC2([H])C3([H])OC([H])(C([H])([H])C3=O)C12[H]
20697,20697,24913,,[H]c1nc2c(c([H])c1[H])c([H])c([H])c1c([H])c([H])nc([H])c12,[H]c1nc2c(c([H])c1[H])c([H])c([H])c1c([H])c([H])nc([H])c12
20698,20698,24923,,[H]C([H])([H])C([H])([H])OC(Cl)=Nc1c(F)c(F)c(F)c(F)c1F,[H]C([H])([H])C([H])([H])OC(Cl)=Nc1c(F)c(F)c(F)c(F)c1F
20699,20699,24942,,[H]c1c([N+](=O)[O-])oc(C(F)(F)F)c1[H],[H]c1c([N+](=O)[O-])oc(C(F)(F)F)c1[H]
20700,20700,24949,,[H]c1c([H])c([H])c2c(no[n+]2[O-])c1C([H])([H])[H],[H]c1c([H])c([H])c2c(no[n+]2[O-])c1C([H])([H])[H]
20701,20701,24957,,[H]C(=C(C([H])([H])[H])C([H])([H])[H])c1nc2c([H])c([H])c([H])c([H])n2c1[N+](=O)[O-],[H]C(=C(C([H])([H])[H])C([H])([H])[H])c1nc2c([H])c([H])c([H])c([H])n2c1[N+](=O)[O-]
20702,20702,24972,,[H]c1c([H])c([H])c2c(c1[H])c1c([H])c3c(N([H])C([H])(C([H])([H])[H])C([H])([H])[H])nc(C(=O)OC([H])([H])C([H])([H])[H])c([H])c3c(C([H])([H])[H])c1n2C([H])([H])[H],[H]c1c([H])c([H])c2c(c1[H])c1c([H])c3c(N([H])C([H])(C([H])([H])[H])C([H])([H])[H])nc(C(=O)OC([H])([H])C([H])([H])[H])c([H])c3c(C([H])([H])[H])c1n2C([H])([H])[H]
20703,20703,24975,,[H]C#CC([H])([H])Oc1c([H])c([H])c([H])c([H])c1C1([H])N2C([H])([H])C([H])([H])c3c([H])c([H])c([H])c([H])c3C2([H])C2([H])C(=O)N(C([H])([H])[H])C(=O)C12[H],[H]C#CC([H])([H])Oc1c([H])c([H])c([H])c([H])c1C1([H])N2C([H])([H])C([H])([H])c3c([H])c([H])c([H])c([H])c3C2([H])C2([H])C(=O)N(C([H])([H])[H])C(=O)C12[H]
20704,20704,24979,,[H]C([H])([H])OC(=O)C([H])(ON1N=NC([H])([H])C1(C(F)(F)F)C(F)(F)F)C([H])([H])[H],[H]C([H])([H])OC(=O)C([H])(ON1N=NC([H])([H])C1(C(F)(F)F)C(F)(F)F)C([H])([H])[H]
20705,20705,24983,,[H]C(=C1C([H])([H])C([H])([H])C([H])([H])C1([H])[H])c1nc2c([H])c([H])c([H])c([H])n2c1[N+](=O)[O-],[H]C(=C1C([H])([H])C([H])([H])C([H])([H])C1([H])[H])c1nc2c([H])c([H])c([H])c([H])n2c1[N+](=O)[O-]
20706,20706,24995,,[H]C([H])([H])C(=C(Cl)C([H])([H])P(=O)(Cl)Cl)C([H])([H])C([H])([H])[H],[H]C([H])([H])C(=C(Cl)C([H])([H])P(=O)(Cl)Cl)C([H])([H])C([H])([H])[H]
20707,20707,24998,,[H]OC(=O)C(C(F)=C(C(F)(F)F)C(F)(F)F)=C(F)C([H])(C(F)(F)F)C(F)(F)F,[H]OC(=O)C(C(F)=C(C(F)(F)F)C(F)(F)F)=C(F)C([H])(C(F)(F)F)C(F)(F)F
20708,20708,25009,,[H]c1c(C(=O)OC([H])([H])[H])c([H])c2nc3c(=O)n(C([H])([H])C(=O)OC([H])([H])C([H])([H])[H])c(=O)nc-3n(C([H])([H])[H])c2c1[H],[H]c1c(C(=O)OC([H])([H])[H])c([H])c2nc3c(=O)n(C([H])([H])C(=O)OC([H])([H])C([H])([H])[H])c(=O)nc-3n(C([H])([H])[H])c2c1[H]
20709,20709,25010,,[H]C([H])([H])OC1=NC([H])(C([H])(C([H])([H])[H])C([H])([H])[H])C(OC([H])([H])[H])=NC1([H])C([H])(C1=NOC([H])(OC(=O)C([H])([H])[H])C1([H])[H])C([H])([H])[H],[H]C([H])([H])OC1=NC([H])(C([H])(C([H])([H])[H])C([H])([H])[H])C(OC([H])([H])[H])=NC1([H])C([H])(C1=NOC([H])(OC(=O)C([H])([H])[H])C1([H])[H])C([H])([H])[H]
20710,20710,25011,,[H]OC([H])(C([H])([H])C#N)C1([H])SC1([H])[H],[H]OC([H])(C([H])([H])C#N)C1([H])SC1([H])[H]
20711,20711,25012,,[H]C1=C([H])C2([H])N(c3c([H])c([H])c([N+](=O)[O-])c([H])c3[N+](=O)[O-])N=C(C(=O)OC([H])([H])C([H])([H])[H])C([H])([H])C2([H])O1,[H]C1=C([H])C2([H])N(c3c([H])c([H])c([N+](=O)[O-])c([H])c3[N+](=O)[O-])N=C(C(=O)OC([H])([H])C([H])([H])[H])C([H])([H])C2([H])O1
20712,20712,25014,,[H]OC1([H])C2=C([H])C(=NN([H])C(=O)N([H])[H])C([O-])=C([H])C2=[N+](C([H])([H])[H])C1([H])[H],[H]OC1([H])C2=C([H])C(=NN([H])C(=O)N([H])[H])C([O-])=C([H])C2=[N+](C([H])([H])[H])C1([H])[H]
